 2011, 55.71, 43.33, 9.39
 2007, 54.28, 40.59, 10.00
 2006, 55.64, 43.03, 10.25
 2005, 54.16, 42.53, 10.00
 2014, 53.91, 40.35, 9.81
 2015, 55.92, 41.94, 9.46
 2016, 56.61, 42.75, 9.95
 2008, 54.68, 40.51, 9.83
 2010, 55.84, 41.37, 10.27
 2009, 53.74, 41.28, 9.58
 2012, 56.86, 43.89, 9.41
 2013, 54.35, 41.72, 9.85
